"id","raw","encoded","pred","label","dist","training_count","not_exact"
"935","1 teaspoon kosher salt","1 teaspoon kosher salt","kosher salt","kosher salt","0.03724691","113","False"
"599","2 pounds lean ground beef","2 pounds lean ground beef","93% lean ground beef","93% lean ground beef","0.09858514","4","True"
"7076","4 medium garlic cloves finely chopped (about 4 teaspoons)","4 medium garlic cloves finely chopped ( about 4 teaspoons )","garlic","garlic","0.13683017","331","False"
"1750","1/2 cup plain Greek yogurt","1 / 2 cup plain Greek yogurt","low-fat plain greek yogurt","low-fat plain greek yogurt","0.117160484","18","False"
"1735","1/3 cup ketchup","1 / 3 cup ketchup","ketchup","ketchup","0.0804675","13","False"
"3347","1 can (15 ounces) chickpeas, rinsed and drained, or 1 1/2 cups cooked chickpeas","1 can ( 15 ounces ) chickpeas , rinsed and drained , or 1 1 / 2 cups cooked chickpeas","chickpea","chickpea","0.17407161","27","False"
"6096","1/2 cup pecans","1 / 2 cup pecans","dry-roasted pecan","dry-roasted pecan","0.14265907","3","False"
"5286","1 Tbsp curry powder (or to taste)","1 Tbsp curry powder ( or to taste )","curry powder","curry powder","0.11176443","22","False"
"4330","1 cup panko breadcrumbs","1 cup panko breadcrumbs","panko bread crumb","panko bread crumb","0.077902794","23","False"
"4456","1/4 small/medium sized avocado","1 / 4 small / medium sized avocado","hass avocado","hass avocado","0.1401176","64","False"
"2834","1/4 cup reduced-fat sour cream","1 / 4 cup reduced - fat sour cream","sour cream","sour cream","0.17599231","23","True"
"5319","6 ounces mung bean sprouts","6 ounces mung bean sprouts","mung bean sprouts","mung bean sprouts","0.05202832","4","False"
"7539","1 teaspoon white wine vinegar","1 teaspoon white wine vinegar","white wine vinegar","white wine vinegar","0.022835253","11","False"
"3185","½ cup cherry tomatoes (halved)","1 / 2 cup cherry tomatoes ( halved )","cherry tomato","cherry tomato","0.12586744","27","False"
"7995","1 can garbanzo beans, drained","1 can garbanzo beans , drained","chickpea","chickpea","0.16562183","27","False"
"7187","1 tsp poppy seeds","1 tsp poppy seeds","poppy seed","poppy seed","0.09187597","3","False"
"2955","Freshly ground black pepper","Freshly ground black pepper","ground black pepper","ground black pepper","0.024072835","200","False"
"3862","1 small onion, finely chopped (4 ounces; 115g)","1 small onion , finely chopped ( 4 ounces 115 g )","yellow onion","yellow onion","0.1159789","164","False"
"6012","1 pound potatoes (peeled and cubed)","1 pound potatoes ( peeled and cubed )","russet potato","russet potato","0.1503729","21","True"
"7720","2 large carrots, diced","2 large carrots , diced","carrot","carrot","0.14790064","61","False"
"6332","1 large parsnip, peeled, cut into 1-inch pieces","1 large parsnip , peeled , cut into 1 - inch pieces","parsnip","parsnip","0.17199102","1","False"
"4402","1 teaspoon garlic powder","1 teaspoon garlic powder","garlic powder","garlic powder","0.05745496","53","False"
"6062","1 1/4 pounds portobello mushroom caps, gills removed, sliced into strips","1 1 / 4 pounds portobello mushroom caps , gills removed , sliced into strips","portobello mushroom","portobello mushroom","0.14873405","4","False"
"1268","3 medjool dates, pitted","3 medjool dates , pitted","medjool date","medjool date","0.2039383","2","False"
"8449","½ teaspoon dark soy sauce","1 / 2 teaspoon dark soy sauce","dark soy sauce","dark soy sauce","0.045565754","8","False"
"3969","1 medium lime, juiced (2 Tbsp juice)","1 medium lime , juiced ( 2 Tbsp juice )","lime juice","lime juice","0.16618988","71","False"
"6956","1/2 c. shredded Cheddar","1 / 2 c . shredded Cheddar","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.23409131","26","False"
"4060","2 tsp finely grated parmesan","2 tsp finely grated parmesan","grated parmesan cheese","grated parmesan cheese","0.0797175","57","False"
"8714","2 cloves Garlic","2 cloves Garlic","garlic","garlic","0.11319921","331","False"
"4752","1 jalapeno, minced","1 jalapeno , minced","fresh jalapeno pepper","fresh jalapeno pepper","0.12369709","38","False"
"5215","4 whole wheat english muffins","4 whole wheat english muffins","english muffin","english muffin","0.16142264","1","True"
"6795","1 tablespoon water","1 tablespoon water","tap water","tap water","0.09411967","92","False"
"9001","1/4 cup grated pecorino cheese","1 / 4 cup grated pecorino cheese","grated parmesan cheese","grated parmesan cheese","0.1869894","57","False"
"2222","1/2 lime, (juiced)","1 / 2 lime , ( juiced )","lime juice","lime juice","0.1921858","71","False"
"4338","3 tablespoon finely diced onions","3 tablespoon finely diced onions","yellow onion","yellow onion","0.14535008","164","False"
"4312","1 cup Jasmine Rice","1 cup UNK Rice","white rice","white rice","0.15346557","25","True"
"1862","1 bell pepper, thinly sliced into matchsticks","1 bell pepper , thinly sliced into matchsticks","green bell pepper","green bell pepper","0.1327663","32","False"
"4111","3 tbsp olive oil","3 tbsp olive oil","olive oil","olive oil","0.1021747","223","False"
"2186","1 teaspoon unseasoned rice vinegar","1 teaspoon unseasoned rice vinegar","rice vinegar","rice vinegar","0.10155921","44","False"
"277","1 pound large shrimp, peeled and deveined","1 pound large shrimp , peeled and deveined","shrimp","shrimp","0.12038101","38","False"
"8489","2 tablespoons chopped fresh cilantro","2 tablespoons chopped fresh cilantro","cilantro","cilantro","0.16343918","117","False"
"8601","1 tablespoon butter, melted","1 tablespoon butter , melted","unsalted butter","unsalted butter","0.11292238","93","False"
"6342","1/4 teaspoon cayenne pepper","1 / 4 teaspoon cayenne pepper","ground red pepper","ground red pepper","0.12166328","33","False"
"7439","2 Tbsp. drained capers","2 Tbsp . drained capers","caper","caper","0.08540878","8","False"
"7510","1 pound boneless skinless chicken breasts, (cut into 1/2-inch cubes)","1 pound boneless skinless chicken breasts , ( cut into 1 / 2 - inch cubes )","skinless chicken breast","skinless chicken breast","0.12773746","53","False"
"4446","200 ml water ((iced water))","200 ml water ( ( iced water ) )","tap water","tap water","0.095628336","92","False"
"779","1-2 cups kale, stems removed, chopped","1 - 2 cups kale , stems removed , chopped","kale","kale","0.17402714","15","False"
"1943","⅛ tsp kosher salt","1 / 8 tsp kosher salt","kosher salt","kosher salt","0.048274145","113","False"
"8378","2 cups low-sodium vegetable broth","2 cups low - sodium vegetable broth","vegetable broth","vegetable broth","0.2327553","29","True"
"4403","5 large basil leaves, fresh","5 large basil leaves , fresh","fresh basil","fresh basil","0.20710629","39","False"
"346","1/2 jalapeno, minced","1 / 2 jalapeno , minced","fresh jalapeno pepper","fresh jalapeno pepper","0.13698794","38","False"
"6941","2 Tablespoons Canola Oil","2 Tablespoons Canola Oil","canola oil","canola oil","0.14954883","31","False"
"8524","1/2 cup cheddar cheese (cut into small cubes)","1 / 2 cup cheddar cheese ( cut into small cubes )","cheddar cheese","cheddar cheese","0.17180121","4","False"
"8953","2 cloves garlic, (minced)","2 cloves garlic , ( minced )","garlic","garlic","0.08895046","331","False"
"3780","2 teaspoons soy sauce","2 teaspoons soy sauce","soy sauce","soy sauce","0.08043046","51","False"
"4084","12 oz. Ground Pork","12 oz . Ground Pork","ground pork","ground pork","0.15893601","16","False"
"4584","1 clove garlic, minced","1 clove garlic , minced","garlic","garlic","0.10292873","331","False"
"2580","1 tsp Dried parsley","1 tsp Dried parsley","fresh parsley","fresh parsley","0.14347795","85","False"
"5408","2 tablespoons shredded Parmesan cheese","2 tablespoons shredded Parmesan cheese","shredded parmesan cheese","shredded parmesan cheese","0.06745646","4","False"
"316","1/2 cup Del Monte® Whole Kernel Sweet Gold and White Corn, drained","1 / 2 cup Del UNK Whole UNK Sweet Gold and White Corn , drained","frozen corn","frozen corn","0.21767537","13","False"
"2638","15- ounce coconut milk (canned, full fat)","15 - ounce coconut milk ( canned , full fat )","coconut milk","coconut milk","0.13845958","21","False"
"8589","1/2 cup grated Parmesan cheese","1 / 2 cup grated Parmesan cheese","grated parmesan cheese","grated parmesan cheese","0.09431365","57","False"
"8690","1/2 teaspoon onion powder","1 / 2 teaspoon onion powder","onion powder","onion powder","0.07923558","13","False"
"1197","1 clove garlic, minced","1 clove garlic , minced","garlic","garlic","0.10292873","331","False"
"7104","12 ounces fettuccine or tagliatelle, preferably fresh (see recipe)","12 ounces fettuccine or tagliatelle , preferably fresh ( see recipe )","fettuccine","fettuccine","0.16691287","6","False"
"6485","1 tomato, cored, cut in half crosswise and squeezed of excess juice, chopped (about 1 cup)","1 tomato , cored , cut in half crosswise and squeezed of excess juice , chopped ( about 1 cup )","tomato","tomato","0.1410833","57","False"
"7186","1/2 tsp lemon juice or white vinegar","1 / 2 tsp lemon juice or white vinegar","lemon juice","lemon juice","0.1532078","66","False"
"8786","3 tablespoons hot water","3 tablespoons hot water","tap water","tap water","0.10547536","92","False"
"3916","2 Tablespoon full fat unsweetened coconut milk","2 Tablespoon full fat unsweetened coconut milk","coconut milk","coconut milk","0.106233746","21","False"
"3666","1/2 cup frozen corn kernels (no need to thaw)","1 / 2 cup frozen corn kernels ( no need to thaw )","frozen corn","frozen corn","0.12780848","13","False"
"4921","1 cucumber, thinly sliced","1 cucumber , thinly sliced","slicing cucumber","slicing cucumber","0.15330559","27","False"
"6467","1 avocado, peeled pitted and diced","1 avocado , peeled pitted and diced","hass avocado","hass avocado","0.12405502","64","False"
"7625","1/2 cup onion (diced)","1 / 2 cup onion ( diced )","yellow onion","yellow onion","0.13051155","164","False"
"2775","1 pound ground turkey","1 pound ground turkey","ground turkey","ground turkey","0.03936979","16","False"
"4676","1 medium onion, (diced)","1 medium onion , ( diced )","yellow onion","yellow onion","0.15126729","164","False"
"6109","2 tablespoons finely chopped fresh mint","2 tablespoons finely chopped fresh mint","fresh spearmint","fresh spearmint","0.040490817","10","False"
"6178","¼ teaspoon cayenne (more to taste)","1 / 4 teaspoon cayenne ( more to taste )","ground red pepper","ground red pepper","0.21724726","33","False"
"4796","1/2 red onion, (thinly sliced)","1 / 2 red onion , ( thinly sliced )","red onion","red onion","0.06471448","67","False"
"6456","6 eggs","6 eggs","egg","egg","0.1345309","93","False"
"7984","1 Tablespoon olive oil","1 Tablespoon olive oil","olive oil","olive oil","0.074207455","223","False"
"3653","2 tsp low sodium soy sauce","2 tsp low sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.024485944","38","False"
"4066","1 tsp soy sauce","1 tsp soy sauce","soy sauce","soy sauce","0.0515234","51","False"
"4175","1 teaspoon ground cumin","1 teaspoon ground cumin","ground cumin","ground cumin","0.03186396","72","False"
"2258","2 teaspoons sambal oelek (ground fresh chile paste)","2 teaspoons sambal oelek ( ground fresh chile paste )","chili garlic sauce","chili garlic sauce","0.19015175","16","False"
"5462","1 teaspoon canola oil","1 teaspoon canola oil","canola oil","canola oil","0.06993522","31","False"
"2632","1 pound boneless skinless chicken breast (chopped into bite sized pieces)","1 pound boneless skinless chicken breast ( chopped into bite sized pieces )","skinless chicken breast","skinless chicken breast","0.12770154","53","False"
"1810","2 thin slices ginger ((julienned))","2 thin slices ginger ( ( julienned ) )","fresh ginger","fresh ginger","0.19145997","124","False"
"1293","1 1/2 lb chicken breasts (boneless and skinless (2 or 3 depending on size), cut into small cubes)","1 1 / 2 lb chicken breasts ( boneless and skinless ( 2 or 3 depending on size ) , cut into small cubes )","skinless chicken breast","skinless chicken breast","0.18242294","53","False"
"3824","8 ounces cremini mushrooms, quartered","8 ounces cremini mushrooms , quartered","brown mushroom","brown mushroom","0.20885606","11","False"
"3340","1 tablespoon garlic granules","1 tablespoon garlic granules","garlic powder","garlic powder","0.15364674","53","True"
"5135","lime juice, to taste","lime juice , to taste","lime juice","lime juice","0.042422906","71","False"
"8934","2 teaspoons fresh thyme","2 teaspoons fresh thyme","fresh thyme","fresh thyme","0.032906063","32","False"
"7205","1 large butternut squash, halved","1 large butternut squash , halved","butternut squash","butternut squash","0.08010073","7","False"
"4426","water","water","tap water","tap water","0.104173295","92","False"
"1277","1 Tbsp maple syrup ((or sub agave or honey if not vegan))","1 Tbsp maple syrup ( ( or sub agave or honey if not vegan ) )","maple syrup","maple syrup","0.14182429","17","False"
"8977","1/2 teaspoon ground cumin","1 / 2 teaspoon ground cumin","ground cumin","ground cumin","0.03483051","72","False"
"7484","4 cups chicken broth ( or veggie broth)","4 cups chicken broth ( or veggie broth )","chicken broth","chicken broth","0.11179053","56","False"
"1082","fresh cilantro, for garnish","fresh cilantro , for garnish","cilantro","cilantro","0.16619009","117","False"
"6541","2 hearts romaine lettuce, chopped","2 hearts romaine lettuce , chopped","romaine lettuce","romaine lettuce","0.05870286","27","True"
"3258","2 packages, 6 cups frozen Season’s Choice Plain or Garlic Riced Cauliflower","2 packages , 6 cups frozen Season s UNK Plain or Garlic UNK Cauliflower","cauliflower rice","cauliflower rice","0.2557394","3","False"
"3406","1/4 cup olive oil","1 / 4 cup olive oil","olive oil","olive oil","0.07542863","223","False"
"6614","1/4 to 1/2 tsp red pepper flakes","1 / 4 to 1 / 2 tsp red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.1026976","57","False"
"4573","2 tbsp soft brown sugar","2 tbsp soft brown sugar","light brown sugar","light brown sugar","0.10063279","32","False"
"6845","2 teaspoons olive oil","2 teaspoons olive oil","olive oil","olive oil","0.08341499","223","False"
"8798","3 tablespoons peanut or vegetable oil","3 tablespoons peanut or vegetable oil","peanut oil","peanut oil","0.11971822","11","False"
"8413","1 tablespoon chili powder","1 tablespoon chili powder","chili powder","chili powder","0.05712574","39","False"
"8492","1 1/2 tablespoons fish sauce","1 1 / 2 tablespoons fish sauce","fish sauce","fish sauce","0.05435864","23","False"
"2829","8 oz sliced baby Bella mushrooms","8 oz sliced baby Bella mushrooms","brown mushroom","brown mushroom","0.19736008","11","True"
"6279","chives (for garnish)","chives ( for garnish )","fresh chive","fresh chive","0.13638976","19","False"
"5411","1 cloves garlic, (finely minced)","1 cloves garlic , ( finely minced )","garlic","garlic","0.09908582","331","False"
"4965","1 tablespoon toasted sesame oil","1 tablespoon toasted sesame oil","sesame oil","sesame oil","0.10833097","68","False"
"7146","1 zucchini (diced)","1 zucchini ( diced )","zucchini","zucchini","0.10626843","26","False"
"1159","1/2 teaspoon salt","1 / 2 teaspoon salt","table salt","table salt","0.109284446","208","False"
"2849","2 cups macaroni elbows","2 cups macaroni elbows","macaroni","macaroni","0.14491707","4","False"
"1557","1/4 teaspoon grated or ground nutmeg","1 / 4 teaspoon grated or ground nutmeg","ground nutmeg","ground nutmeg","0.06799236","11","False"
"7553","2 bay leaves","2 bay leaves","bay leaf","bay leaf","0.17852123","26","False"
"4214","1 14-ounce package extra firm tofu","1 14 - ounce package extra firm tofu","firm tofu","firm tofu","0.15521011","12","True"
"6686","1 cup raw walnuts","1 cup raw walnuts","dry-roasted walnut","dry-roasted walnut","0.21425529","8","True"
"4697","juice of 1 grapefruit, about 2/3 cup","juice of 1 grapefruit , about 2 / 3 cup","grapefruit juice","grapefruit juice","0.1916952","1","False"
"1077","2 teaspoons turmeric","2 teaspoons turmeric","ground turmeric","ground turmeric","0.15454885","28","False"
"3364","4 large slices 7-grain (or another whole grain) bread","4 large slices 7 - grain ( or another whole grain ) bread","sandwich bread","sandwich bread","0.15475063","31","True"
"568","1 pound boneless, skinless chicken breast, cut into bite-size pieces","1 pound boneless , skinless chicken breast , cut into bite - size pieces","skinless chicken breast","skinless chicken breast","0.12977415","53","False"
"6738","1 teaspoon light soy sauce","1 teaspoon light soy sauce","light soy sauce","light soy sauce","0.0777034","13","False"
"7403","cilantro leaves, for garnish","cilantro leaves , for garnish","cilantro","cilantro","0.08008302","117","False"
"2882","1 ounce finely grated Parmesan, plus more for serving","1 ounce finely grated Parmesan , plus more for serving","grated parmesan cheese","grated parmesan cheese","0.14127518","57","False"
"1589","5 cloves crushed garlic","5 cloves crushed garlic","garlic","garlic","0.08525418","331","False"
"2137","1½ tablespoons pure maple syrup","1 1 / 2 tablespoons pure maple syrup","maple syrup","maple syrup","0.06348266","17","False"
"8885","1 teaspoon minced peeled fresh ginger","1 teaspoon minced peeled fresh ginger","fresh ginger","fresh ginger","0.03364736","124","False"
"3473","1 rib celery (finely chopped)","1 rib celery ( finely chopped )","celery","celery","0.09299622","44","False"
"990","1 red capsicum / bell pepper (, chopped)","1 red capsicum / bell pepper ( , chopped )","red bell pepper","red bell pepper","0.071303695","60","False"
"1975","sour cream, for serving (optional)","sour cream , for serving ( optional )","sour cream","sour cream","0.046860486","23","False"
"769","1 jalapeño, minced","1 jalapeño , minced","fresh jalapeno pepper","fresh jalapeno pepper","0.14854504","38","False"
"6672","500 grams bhindi (okra, chopped into rounds)","500 grams bhindi ( okra , chopped into rounds )","okra","okra","0.17930683","1","False"
"916","2 teaspoons ground coriander","2 teaspoons ground coriander","ground coriander","ground coriander","0.048674516","14","False"
"5065","Juice of 1 lime","Juice of 1 lime","lime juice","lime juice","0.16817132","71","False"
"2984","1 Tbsp. finely chopped rosemary","1 Tbsp . finely chopped rosemary","fresh rosemary","fresh rosemary","0.1760053","10","False"
"1771","A few sprigs of cilantro per sandwich","A few sprigs of cilantro per sandwich","cilantro","cilantro","0.13964775","117","False"
"136","1/2 Tbsp chili powder","1 / 2 Tbsp chili powder","chili powder","chili powder","0.06777735","39","False"
"4469","1 cup sliced mushrooms","1 cup sliced mushrooms","white mushroom","white mushroom","0.1739097","24","True"
"7400","1 red chili pepper, chopped (optional or to taste)","1 red chili pepper , chopped ( optional or to taste )","fresh red chili pepper","fresh red chili pepper","0.12321474","8","False"
"4207","1/3 cup olive oil","1 / 3 cup olive oil","olive oil","olive oil","0.073443286","223","False"
"1631","½ teaspoon cracked pepper","1 / 2 teaspoon cracked pepper","ground black pepper","ground black pepper","0.10524282","200","False"
"2727","1/2 cup rice (long-grain )","1 / 2 cup rice ( long - grain )","white rice","white rice","0.16124532","25","False"
"6193","1 sheet frozen puff pastry, thawed","1 sheet frozen puff pastry , thawed","puff pastry","puff pastry","0.17085609","3","False"
"307","2 heaping tablespoons tomato paste","2 heaping tablespoons tomato paste","tomato paste","tomato paste","0.080889374","26","False"
"5099","2 tablespoons extra-virgin olive oil","2 tablespoons extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.026931347","50","False"
"3057","2 tablespoons olive oil","2 tablespoons olive oil","olive oil","olive oil","0.06002651","223","False"
"6282","8 oz. green beans","8 oz . green beans","fresh green bean","fresh green bean","0.10402672","11","False"
"251","2 tablespoons low sodium soy sauce","2 tablespoons low sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.023255356","38","False"
"8564","1 tablespoon honey","1 tablespoon honey","honey","honey","0.0582596","60","False"
"4950","1 teaspoon toasted sesame oil","1 teaspoon toasted sesame oil","sesame oil","sesame oil","0.11876323","68","False"
"7770","2 teaspoons red curry paste","2 teaspoons red curry paste","red curry paste","red curry paste","0.034040805","4","False"
"4803","1 1/2 tablespoons freshly squeezed lemon juice ((juice of 1/2 medium lemon))","1 1 / 2 tablespoons freshly squeezed lemon juice ( ( juice of 1 / 2 medium lemon ) )","lemon juice","lemon juice","0.18600938","66","False"
"4178","1/2 teaspoon paprika ((I used pimento d'Espelette))","1 / 2 teaspoon paprika ( ( I used pimento d Espelette ) )","ground paprika","ground paprika","0.23676129","25","False"
"3196","¼ teaspoon kosher salt","1 / 4 teaspoon kosher salt","kosher salt","kosher salt","0.04760042","113","False"
"1026","1 12-ounce can white beans, rinsed and drained","1 12 - ounce can white beans , rinsed and drained","great northern bean","great northern bean","0.24551621","6","False"
"2906","½ Tbsp ginger ((grated))","1 / 2 Tbsp ginger ( ( grated ) )","fresh ginger","fresh ginger","0.117159605","124","False"
"4915","1/4 teaspoon black pepper","1 / 4 teaspoon black pepper","ground black pepper","ground black pepper","0.11485915","200","False"
"8400","10 oz Shrimp","10 oz Shrimp","shrimp","shrimp","0.15676533","38","False"
"3201","2 tablespoons sweet white miso paste, (see Ingredient note)","2 tablespoons sweet white miso paste , ( see UNK note )","white miso","white miso","0.25986502","6","False"
"3335","2 tablespoons tomato paste","2 tablespoons tomato paste","tomato paste","tomato paste","0.06959357","26","False"
"2028","1 cup cherry tomatoes, halved","1 cup cherry tomatoes , halved","cherry tomato","cherry tomato","0.10334164","27","False"
"8639","1 small Chioggia beet, cut into 1/8-in.-thick slices","1 small Chioggia beet , cut into 1 / 8 - in . - thick slices","beets","beets","0.21598372","5","True"
"3640","1 1/2 tablespoons olive oil","1 1 / 2 tablespoons olive oil","olive oil","olive oil","0.07022981","223","False"
"4131","Freshly cracked pepper, to taste","Freshly cracked pepper , to taste","ground black pepper","ground black pepper","0.14944349","200","False"
"7882","1/2 cup sunflower or pumpkin seeds","1 / 2 cup sunflower or pumpkin seeds","sunflower seed","sunflower seed","0.10749005","4","False"
"8973","2/3 cup balsamic vinegar","2 / 3 cup balsamic vinegar","balsamic vinegar","balsamic vinegar","0.06645471","17","False"
"590","1 1/2 cups filtered water","1 1 / 2 cups filtered water","tap water","tap water","0.091841474","92","False"
"2606","1 tsp olive oil","1 tsp olive oil","olive oil","olive oil","0.066274166","223","False"
"822","½ teaspoon ground black pepper, plus more for seasoning","1 / 2 teaspoon ground black pepper , plus more for seasoning","ground black pepper","ground black pepper","0.12774545","200","False"
"7644","4 tsp lime juice","4 tsp lime juice","lime juice","lime juice","0.057228796","71","False"
"4044","1 garlic clove, minced","1 garlic clove , minced","garlic","garlic","0.11186947","331","False"
"7635","¼ cup cilantro (minced )","1 / 4 cup cilantro ( minced )","cilantro","cilantro","0.10307939","117","False"
"2373","2 boneless, skinless thin-sliced chicken breasts","2 boneless , skinless thin - sliced chicken breasts","skinless chicken breast","skinless chicken breast","0.14682758","53","False"
"1688","2 tsp dried thyme leaves ((or 3 tsp fresh))","2 tsp dried thyme leaves ( ( or 3 tsp fresh ) )","dried thyme leaf","dried thyme leaf","0.14968409","11","False"
"1576","1-3 teaspoons pure maple syrup, to taste","1 - 3 teaspoons pure maple syrup , to taste","maple syrup","maple syrup","0.10616355","17","False"
"2559","1 avocado, pitted and chopped","1 avocado , pitted and chopped","hass avocado","hass avocado","0.11911817","64","False"
"6377","Italian parsley for garnish","Italian parsley for garnish","fresh parsley","fresh parsley","0.13211091","85","True"
"2887","1 tablespoon light soy sauce","1 tablespoon light soy sauce","light soy sauce","light soy sauce","0.0564087","13","False"
"8323","8 ounces spaghetti, linguine, or cappellini (regular or whole wheat)","8 ounces spaghetti , linguine , or cappellini ( regular or whole wheat )","spaghetti","spaghetti","0.1548833","5","False"
"4868","Parsley, for garnish","Parsley , for garnish","fresh parsley","fresh parsley","0.20187321","85","False"
"8037","1/2 cup corn kernels (canned or freshly cooked)","1 / 2 cup corn kernels ( canned or freshly cooked )","canned corn","canned corn","0.18881916","5","False"
"2007","1/2 tsp. sea salt","1 / 2 tsp . sea salt","table salt","table salt","0.10840545","208","True"
"1853","4 cups (1 litre) water","4 cups ( 1 litre ) water","tap water","tap water","0.12322977","92","False"
"4577","Boiled rice","Boiled rice","cooked white rice","cooked white rice","0.117181875","17","False"
"3118","8 ounces rice noodles, not too thin","8 ounces rice noodles , not too thin","rice noodle","rice noodle","0.16561902","4","False"
"5258","1/2 cup sour cream","1 / 2 cup sour cream","sour cream","sour cream","0.05657913","23","False"
"1319","1/4 tsp crushed red pepper","1 / 4 tsp crushed red pepper","crushed red pepper flake","crushed red pepper flake","0.13474108","57","False"
"8290","1/4 cup butter","1 / 4 cup butter","unsalted butter","unsalted butter","0.14628497","93","False"
"8764","2 tbsp apple cider vinegar","2 tbsp apple cider vinegar","apple cider vinegar","apple cider vinegar","0.028509991","23","False"
"7280","3 teaspoons garlic powder","3 teaspoons garlic powder","garlic powder","garlic powder","0.04942262","53","False"
"8824","1 teaspoon cinnamon","1 teaspoon cinnamon","ground cinnamon","ground cinnamon","0.1401267","19","False"
"191","2 tablespoons canola oil","2 tablespoons canola oil","canola oil","canola oil","0.040064733","31","False"
"3838","1 oz low fat cream cheese","1 oz low fat cream cheese","cream cheese","cream cheese","0.19055581","5","True"
"7884","3/4 cup mayonnaise","3 / 4 cup mayonnaise","regular mayonnaise","regular mayonnaise","0.0856273","33","False"
"5367","1/2 cup mandarin oranges","1 / 2 cup mandarin oranges","orange","orange","0.22114968","9","True"
"4296","1 and 1/2 teaspoons Sriracha","1 and 1 / 2 teaspoons Sriracha","sriracha","sriracha","0.19809327","28","False"
"6512","1 tablespoon extra virgin olive oil","1 tablespoon extra virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.03328561","50","False"
"6286","3 tbsp. lemon juice","3 tbsp . lemon juice","lemon juice","lemon juice","0.109733894","66","False"
"6632","1 teaspoon cornstarch","1 teaspoon cornstarch","cornstarch","cornstarch","0.0471398","46","False"
"4282","1 tablespoon light soy","1 tablespoon light soy","light soy sauce","light soy sauce","0.14943235","13","False"
"1583","1/2 cup chopped spinach leaves","1 / 2 cup chopped spinach leaves","fresh spinach","fresh spinach","0.14465989","50","False"
"3273","3 avocados (mashed)","3 avocados ( mashed )","hass avocado","hass avocado","0.19598389","64","False"
"1788","2 tbsp flour","2 tbsp flour","all-purpose white flour","all-purpose white flour","0.12605587","36","False"
"5346","1 1/2 teaspoons paprika","1 1 / 2 teaspoons paprika","ground paprika","ground paprika","0.21171501","25","False"
"1714","1 teaspoon fresh thyme leaves","1 teaspoon fresh thyme leaves","fresh thyme","fresh thyme","0.06499049","32","False"
"6570","1/4 cup canola or vegetable oil","1 / 4 cup canola or vegetable oil","canola oil","canola oil","0.07748674","31","False"
"5248","8 ounces fresh strawberries, hulled and halved","8 ounces fresh strawberries , hulled and halved","strawberry","strawberry","0.21214181","7","False"
"8778","2 teaspoons toasted sesame oil","2 teaspoons toasted sesame oil","sesame oil","sesame oil","0.1376841","68","False"
"2000","1/4 cup crumbled goat cheese","1 / 4 cup crumbled goat cheese","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.06439815","12","False"
"6569","1 1/2 pounds button mushrooms, trimmed","1 1 / 2 pounds button mushrooms , trimmed","white mushroom","white mushroom","0.19815001","24","True"
"1857","1 tbsp finely chopped parsley ((optional))","1 tbsp finely chopped parsley ( ( optional ) )","fresh parsley","fresh parsley","0.109234266","85","False"
"7028","1 cup water","1 cup water","tap water","tap water","0.08983541","92","False"
"8194","2 teaspoons salt","2 teaspoons salt","table salt","table salt","0.097788945","208","False"
"5533","1 egg, beaten","1 egg , beaten","egg","egg","0.08540717","93","False"
"2545","handful of sprouts","handful of sprouts","alfalfa","alfalfa","0.21422458","2","False"
"8774","3 slices sugar-free uncured bacon, (cooked and crumbled)","3 slices sugar - free uncured bacon , ( cooked and crumbled )","bacon","bacon","0.29252118","23","True"
"413","1 tablespoon unsalted tomato paste","1 tablespoon unsalted tomato paste","tomato paste","tomato paste","0.15684408","26","False"
"6530","2 pounds skinless, boneless chicken thighs, cut into 1/2-inch strips","2 pounds skinless , boneless chicken thighs , cut into 1 / 2 - inch strips","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.20371448","19","False"
"6876","1 tsp cumin","1 tsp cumin","ground cumin","ground cumin","0.13341989","72","False"
"6740","1 tablespoon potato starch or flour","1 tablespoon potato starch or flour","cornstarch","cornstarch","0.21009928","46","True"
"5302","1/4 cup water","1 / 4 cup water","tap water","tap water","0.09185446","92","False"
"2568","1 sprig of flat parsley","1 sprig of flat parsley","fresh parsley","fresh parsley","0.09504636","85","False"
"8932","½ teaspoon pepper","1 / 2 teaspoon pepper","ground black pepper","ground black pepper","0.13084745","200","False"
"4501","1 tablespoon honey","1 tablespoon honey","honey","honey","0.0582596","60","False"
"6182","2 tablespoons all-purpose flour","2 tablespoons all - purpose flour","all-purpose white flour","all-purpose white flour","0.062397577","36","False"
"8521","1 tablespoon worcestershire sauce","1 tablespoon worcestershire sauce","worcestershire sauce","worcestershire sauce","0.04411775","24","False"
"3132","1/2 teaspoon ground cumin","1 / 2 teaspoon ground cumin","ground cumin","ground cumin","0.03483051","72","False"
"1411","12 cloves of garlic, peeled","12 cloves of garlic , peeled","garlic","garlic","0.06847811","331","False"
