"id","raw","encoded","pred","label","dist","training_count","not_exact"
"1496","1 Tbsp blackening seasoning","1 Tbsp blackening seasoning","Italian seasoning","","0.24781045","335","False"
"4654","2 large hardboiled eggs, rough chopped","2 large hardboiled eggs , rough chopped","egg","","0.18049574","335","False"
"1234","Juice of 2 lemons (about 1/4 cup)","Juice of 2 lemons ( about 1 / 4 cup )","lemon juice","lemon","0.19668657","28","False"
"1705","3 anchovy fillets (finely chopped)","3 anchovy fillets ( finely chopped )","pacific cod","","0.40517968","335","False"
"6097","1/4 cup basil","1 / 4 cup basil","fresh basil","ground dried basil","0.19345039","9","False"
"902","8 whole wheat tortillas ((8-to-10 inch))","8 whole wheat tortillas ( ( 8 - to - 10 inch ) )","pita","","0.41088876","335","False"
"445","2 Mahi-Mahi Fillets","2 UNK - UNK UNK","pacific cod","","0.2528965","335","False"
"8702","tortilla chips for serving","tortilla chips for serving","flour tortilla","","0.30858034","335","False"
"3245","8 slices pumpernickel bread","8 slices pumpernickel bread","sandwich bread","","0.22393753","335","False"
"2780","1/3 cup chopped Thai basil (or sub regular basil)","1 / 3 cup chopped Thai basil ( or sub regular basil )","fresh basil","","0.27448183","335","False"
"3455","2 unit Chicken Stock Concentrate","2 unit Chicken Stock UNK","russet potato","","0.35231853","335","False"
"221","2 (8.8-oz.) pkg. precooked brown rice (such as Uncle Ben's)","2 ( 8 . 8 - oz . ) pkg . precooked brown rice ( such as Uncle Ben s )","cooked brown rice","brown rice","0.1571516","2","False"
"3075","1 heaping cup veggies of choice ((I like onion, tomato, mushroom, spinach))","1 heaping cup veggies of choice ( ( I like onion , tomato , mushroom , spinach ) )","fresh spinach","","0.47824344","335","False"
"7722","2 bell peppers, diced (I used one red, one yellow)","2 bell peppers , diced ( I used one red , one yellow )","green bell pepper","red bell pepper","0.11970799","60","True"
"6000","2 slabs konnyaku (konjac)","2 slabs konnyaku ( konjac )","ground caraway","","0.30947572","335","False"
"1177","Amba sauce, for serving (see note)","UNK sauce , for serving ( see note )","barbecue sauce","","0.3089291","335","False"
"3622","3 tablespoons ghee (clarified butter) or vegetable oil","3 tablespoons ghee ( clarified butter ) or vegetable oil","unsalted butter","","0.19663857","335","False"
"3747","10 fresh marjoram leaves, chopped","10 fresh marjoram leaves , chopped","fresh spearmint","","0.3565316","335","False"
"400","6 hard shell tacos","6 hard shell tacos","mild Italian sausage","","0.4427261","335","False"
"2690","3 small dry red Chinese hot peppers","3 small dry red Chinese hot peppers","red bell pepper","","0.421451","335","False"
"931","1.3 lb 99% lean ground turkey","1 . 3 lb 99 % lean ground turkey","99% lean ground turkey","ground turkey","0.07572864","16","False"
"4212","1/2 cup frozen blueberries","1 / 2 cup frozen blueberries","blueberry","","0.2542479","335","False"
"6504","1 batch orange sauce (see above)","1 batch orange sauce ( see above )","orange","","0.37649924","335","False"
"1553","1 tablespoon minced fresh sage","1 tablespoon minced fresh sage","ground dried sage","","0.41056755","335","False"
"4120","15 pre-cooked shrimp (wash and remove tails)","15 pre - cooked shrimp ( wash and remove tails )","shrimp","","0.19899148","335","False"
"6372","2 Tablespoons fresh sage ( or thyme, or rosemary)","2 Tablespoons fresh sage ( or thyme , or rosemary )","ground dried sage","","0.40368962","335","False"
"3843","4 tablespoons crumbled bacon","4 tablespoons crumbled bacon","bacon","","0.12667966","335","False"
"6415","1/4 cup apple cider","1 / 4 cup apple cider","apple cider vinegar","","0.23410483","335","False"
"20","2 6-ounce mahi-mahi fillets","2 6 - ounce mahi - mahi fillets","tilapia","","0.40517733","335","False"
"2631","Minced fresh oregano, optional","Minced fresh oregano , optional","dried oregano leaf","","0.22067922","335","False"
"544","1 batch Szechuan Sauce","1 batch UNK Sauce","barbecue sauce","","0.31778085","335","False"
"8895","⅛ cup chopped fresh sage","1 / 8 cup chopped fresh sage","ground dried sage","","0.36838183","335","False"
"3989","2 lbs pork sirloin roast, cut into bite size pieces","2 lbs pork sirloin roast , cut into bite size pieces","boneless pork shoulder","","0.30593517","335","False"
"8991","2 tablespoons oregano leaves, roughly chopped","2 tablespoons oregano leaves , roughly chopped","dried oregano leaf","","0.20151635","335","False"
"8108","1/2 teaspoon sazon, homemade or packaged","1 / 2 teaspoon sazon , homemade or packaged","ground oregano","","0.44598728","335","False"
"6276","3 tablespoons molasses","3 tablespoons molasses","prepared horseradish","","0.34506786","335","False"
"1119","Cooked pasta, for serving","Cooked pasta , for serving","penne","","0.32953626","335","False"
"6390","squeeze of lemon to taste","squeeze of lemon to taste","lemon juice","lemon","0.19169453","28","False"
"1566","lemonlemon","UNK","Cheerio","lemon","0.0","28","False"
"8113","1/4 teaspoon dry adobo seasoning, I used Goya","1 / 4 teaspoon dry adobo seasoning , I used Goya","Italian seasoning","","0.51486444","335","False"
"2913","1 box Japanese curry roux ((7 oz or 200 g) (or use my homemade curry roux recipe))","1 box Japanese curry roux ( ( 7 oz or 200 g ) ( or use my homemade curry roux recipe ) )","rice paper wrapper","","0.45059657","335","False"
"2720","1 pound boneless skinless chicken thighs (or breasts)","1 pound boneless skinless chicken thighs ( or breasts )","boneless, skinless chicken thigh","boneless chicken thigh with skin","0.13487965","1","False"
"3202","2 tablespoons mirin, (Japanese rice wine) (see Ingredient note)","2 tablespoons mirin , ( Japanese rice wine ) ( see UNK note )","white wine","","0.39585072","335","False"
"8163","Sun Basket stir-fry seasoning (coconut aminos - sesame oil - fish sauce - coconut vinegar)","Sun UNK stir - fry seasoning ( coconut aminos - sesame oil - fish sauce - coconut vinegar )","white sugar","","0.29191193","335","False"
"4558","1 cup frozen pineapple chunks","1 cup frozen pineapple chunks","canned pineapple chunk","","0.23576304","335","False"
"7108","1 tablespoon finely chopped tarragon","1 tablespoon finely chopped tarragon","fresh spearmint","","0.34926236","335","False"
"5276","¼ teaspoon white pepper","1 / 4 teaspoon white pepper","white pepper","ground black pepper","0.06802319","200","False"
"389","1 tablespoon file powder","1 tablespoon file powder","chili powder","","0.29574165","335","False"
"8395","Pinch of asafetida (optional, but really great)","Pinch of asafetida ( optional , but really great )","ground oregano","","0.37704092","335","False"
"4208","pineapple juice ((from the can of pineapple rings))","pineapple juice ( ( from the can of pineapple rings ) )","canned pineapple chunk","","0.22450082","335","False"
"4685","1 teaspoon ancho chili powder","1 teaspoon ancho chili powder","chili powder","","0.20506863","335","False"
"5067","Pickled onion, for serving (see Tip)","Pickled onion , for serving ( see Tip )","yellow onion","","0.24607877","335","False"
"8623","1 teaspoon chopped fresh tarragon","1 teaspoon chopped fresh tarragon","fresh spearmint","","0.3031401","335","False"
"3562","½ cup pitted prunes, diced","1 / 2 cup pitted prunes , diced","yellow peach","","0.27435142","335","False"
"3782","1 teaspoon finely ground Sichuan pepper","1 teaspoon finely ground Sichuan pepper","ground red pepper","","0.33240044","335","False"
"833","Pork:","Pork","Cheerio","","0.32478467","335","False"
"2063","1 lb Flat Iron steak (thinly sliced against the grain)","1 lb Flat UNK steak ( thinly sliced against the grain )","flank steak","","0.3011833","335","False"
"3002","one 15-ounce can cut green beans, drained and rinsed (I use no-salt added)","one 15 - ounce can cut green beans , drained and rinsed ( I use no - salt added )","fresh green bean","","0.22964624","335","False"
"2244","1 1/2 tablespoons stone ground mustard","1 1 / 2 tablespoons stone ground mustard","ground mustard","","0.24255733","335","False"
"481","1 cup campenelle pasta (or whole grain rotini or elbows)","1 cup campenelle pasta ( or whole grain rotini or elbows )","rotini","","0.37709087","335","False"
"8050","1½ Tbsp. Gochujang Red Pepper Paste","1 1 / 2 Tbsp . Gochujang Red Pepper Paste","white miso","","0.4154476","335","False"
"7118","1 teaspoon oregano (minced)","1 teaspoon oregano ( minced )","dried oregano leaf","","0.22231816","335","False"
"2478","8 kefir lime leaves","8 kefir lime leaves","lime","","0.35145026","335","False"
"2651","a spoonful of olive tapenade","a spoonful of olive tapenade","olive oil","","0.2844638","335","False"
"8157","3 ounces button mushrooms","3 ounces button mushrooms","white mushroom","brown mushroom","0.16297811","11","False"
"166","¼ cup Fish Taco Spice Blend (Rice Flour, Ground Cumin, Chipotle Powder & Ground Mexican Oregano)","1 / 4 cup Fish UNK Spice UNK ( Rice Flour , Ground Cumin , Chipotle Powder Ground Mexican Oregano )","white rice","","0.48331353","335","False"
"218","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.19583714","335","False"
"5018","2 cups fresh shucked peas","2 cups fresh shucked peas","frozen pea","","0.32253933","335","False"
"117","3 tablespoons Pecorino Romano or Parmigiano-Reggiano cheese","3 tablespoons Pecorino Romano or Parmigiano - Reggiano cheese","grated parmesan cheese","","0.25407478","335","False"
"4525","3 tablespoons dehydrated potato flakes","3 tablespoons dehydrated potato flakes","crushed red pepper flake","","0.27873528","335","False"
"5133","1 teaspoon fresh oregano, to taste","1 teaspoon fresh oregano , to taste","dried oregano leaf","","0.20519397","335","False"
"6821","½ teaspoon saffron threads","1 / 2 teaspoon saffron threads","ground anise","","0.34791672","335","False"
"8722","1 oz Sliced Pickled Jalapeño Pepper","1 oz Sliced Pickled Jalapeño Pepper","fresh jalapeno pepper","","0.3195668","335","False"
"5508","1 loaf ciabatta bread (halved lengthwise)","1 loaf ciabatta bread ( halved lengthwise )","sandwich bread","","0.17941011","335","False"
"5103","1 tablespoon chopped tarragon","1 tablespoon chopped tarragon","fresh spearmint","","0.33813202","335","False"
"3992","1 (16 oz) package of frozen broccoli or 1 lb of fresh broccoli florets","1 ( 16 oz ) package of frozen broccoli or 1 lb of fresh broccoli florets","broccoli","","0.36006066","335","False"
"1870","1/2 cup store-bought seaweed salad","1 / 2 cup store - bought seaweed salad","Italian dressing","","0.31455034","335","False"
"742","6 oz no-yolk noodles, Ronzoni Healthy Harvest, or brown rice pasta for gluten free","6 oz no - yolk noodles , UNK Healthy Harvest , or brown rice pasta for gluten free","rice noodle","","0.3087389","335","False"
"3282","8 whole wheat flour tortillas","8 whole wheat flour tortillas","flour tortilla","","0.232212","335","False"
"4728","1 teaspoon mirin (Japanese rice wine)","1 teaspoon mirin ( Japanese rice wine )","white wine","","0.2601029","335","False"
"4481","1 tablespoon coconut aminos","1 tablespoon coconut aminos","tamari","","0.24300158","335","False"
"437","¼ cup fresh Thai basil","1 / 4 cup fresh Thai basil","fresh basil","","0.3050335","335","False"
"959","2 teaspoons low-sodium soy sauce","2 teaspoons low - sodium soy sauce","low-sodium soy sauce","","0.030393105","335","False"
"7684","1 tablespoon cold vegetable shortening","1 tablespoon cold vegetable shortening","vegetable broth","","0.3498599","335","False"
"4170","1/8 teaspoon saffron powder (or 1/4 teaspoon saffron threads (see Note))","1 / 8 teaspoon saffron powder ( or 1 / 4 teaspoon saffron threads ( see Note ) )","ground oregano","","0.36311322","335","False"
"2115","3/4 cup Sabra mango peach salsa","3 / 4 cup Sabra mango peach salsa","salsa","","0.29597926","335","False"
"4450","2 Tbsp mirin","2 Tbsp mirin","white wine","","0.28649542","335","False"
"1070","2 cloves","2 cloves","garlic","","0.18612449","335","False"
"6960","1 tablespoon Emeril’s Essence Creole Seasoning","1 tablespoon Emeril s Essence Creole Seasoning","cajun seasoning","","0.3954773","335","False"
"495","2 Persian cucumbers, diced","2 Persian cucumbers , diced","english cucumber","","0.22045475","335","False"
"231","2 unit Persian Cucumber","2 unit Persian Cucumber","english cucumber","","0.19189796","335","False"
"8967","2 Tilapia Fillets","2 UNK UNK","Cheerio","tilapia","0.2893463","9","False"
"6620","A small handful of dried lily flowers (yields 1/2 cup after rehydration) ((Optional))","A small handful of dried lily flowers ( yields 1 / 2 cup after rehydration ) ( ( Optional ) )","dried tarragon leaf","","0.36372375","335","False"
"3875","8 ounces Dungeness crab ( or sub cooked shrimp, or smoked salmon or lox)","8 ounces Dungeness crab ( or sub cooked shrimp , or smoked salmon or lox )","turkey sausage","","0.30954674","335","False"
"4786","leaves from 1 bunch of Thai basil (about 2 cups, lightly-packed)","leaves from 1 bunch of Thai basil ( about 2 cups , lightly - packed )","fresh basil","","0.38871443","335","False"
"6454","2 pickled jalapeños, finely chopped","2 pickled jalapeños , finely chopped","pickled sweet red pepper","","0.27673328","335","False"
"3731","1 cup frozen pearl onions","1 cup frozen pearl onions","yellow onion","","0.30962837","335","False"
"5100","1 cup oregano leaves","1 cup oregano leaves","dried oregano leaf","","0.19516452","335","False"
"595","1/2 cup carrot juice","1 / 2 cup carrot juice","carrot","","0.32642755","335","False"
"1175","4 hard-boiled eggs, peeled and sliced","4 hard - boiled eggs , peeled and sliced","egg","","0.31386584","335","False"
"3938","1/2 cup white bread torn into small pieces","1 / 2 cup white bread torn into small pieces","sandwich bread","","0.27415934","335","False"
"8173","2 tablespoons chopped assorted herbs","2 tablespoons chopped assorted herbs","fresh rosemary","","0.40159845","335","False"
"8871","garlic sauce","garlic sauce","garlic","","0.248846","335","False"
"2664","black sesame seeds for garnish","black sesame seeds for garnish","hulled white sesame seed","","0.14419451","335","False"
"2931","4 ounces fresh grated Gouda","4 ounces fresh grated Gouda","american cheese slice","","0.37568828","335","False"
"3222","12 ounces paccheri, ziti, or other large tube pasta","12 ounces paccheri , ziti , or other large tube pasta","farfalle pasta","","0.25787818","335","False"
"7032","1 teaspoon dill pickle juice","1 teaspoon dill pickle juice","fresh dill","","0.26372996","335","False"
"6630","1/4 teaspoon sea salt ((Optional) (*footnote 1))","1 / 4 teaspoon sea salt ( ( Optional ) ( footnote 1 ) )","table salt","kosher salt","0.2176754","113","True"
"4736","½ cup spiralized zucchini","1 / 2 cup spiralized zucchini","zucchini","zucchini noodle","0.15902999","2","False"
"278","3 tablespoons extra-virgin olive oil","3 tablespoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.049059346","223","False"
"5172","Yakitori dipping sauce base (coconut aminos - coconut vinegar - maple syrup)","UNK dipping sauce base ( coconut aminos - coconut vinegar - maple syrup )","coconut milk","","0.44442296","335","False"
"3776","1 tablespoon fermented spicy broad bean paste (doubanjiang)","1 tablespoon fermented spicy broad bean paste ( doubanjiang )","black bean garlic sauce","","0.3968115","335","False"
"3190","1 recipe Basil Vinaigrette","1 recipe Basil Vinaigrette","fresh basil","","0.4023964","335","False"
"6246","2 cups cooked quinoa","2 cups cooked quinoa","quinoa","","0.23612593","335","False"
"393","1/2 lime (juiced)","1 / 2 lime ( juiced )","lime juice","lime","0.18127798","24","False"
"809","1½ oz. Tamarind Concentrate","1 1 / 2 oz . UNK UNK","fresh green bean","","0.45356342","335","False"
"2657","1 hard cooked egg (halved)","1 hard cooked egg ( halved )","egg","","0.29736683","335","False"
"3844","6 tablespoons mushroom ragoût","6 tablespoons mushroom ragoût","brown mushroom","","0.38369846","335","False"
"3065","6 sage leaves or 1 tablespoon fresh thyme","6 sage leaves or 1 tablespoon fresh thyme","ground dried sage","","0.3754778","335","False"
"75","Chicken:","Chicken","Cheerio","","0.31593025","335","False"
"3176","2 cans green beans, drained","2 cans green beans , drained","fresh green bean","","0.20354599","335","False"
"2103","4 oz. lo mein noodles","4 oz . lo mein noodles","udon noodle","","0.2956289","335","False"
"8792","2 tablespoons rice wine vinegar","2 tablespoons rice wine vinegar","rice vinegar","white rice","0.075122386","25","False"
"3826","1 cup unsalted vegetable stock","1 cup unsalted vegetable stock","vegetable broth","","0.19583714","335","False"
"4322","3 cups cooked lentils (I used green lentils because they told their shape after being cooked)","3 cups cooked lentils ( I used green lentils because they told their shape after being cooked )","brown lentil","","0.3170238","335","False"
"2041","2 sweet red pepper strips","2 sweet red pepper strips","pickled sweet red pepper","red bell pepper","0.20963597","60","False"
"2257","1 (3-inch) stalk lemongrass, halved lengthwise","1 ( 3 - inch ) stalk lemongrass , halved lengthwise","fresh green asparagus","","0.29776996","335","False"
"4554","2 ounces pecorino Romano cheese, shredded (1/2 cup)","2 ounces pecorino Romano cheese , shredded ( 1 / 2 cup )","grated parmesan cheese","","0.18423915","335","False"
"2167","Campbell’s Tomato Soup (for serving; optional)","Campbell s Tomato Soup ( for serving optional )","fresh rosemary","","0.4833508","335","False"
"2896","1 teaspoon Sichuan peppercorns","1 teaspoon Sichuan peppercorns","fresh serrano pepper","","0.38384944","335","False"
"2653","a handful of watercress","a handful of watercress","arugula","","0.30425286","335","False"
"1104","1/3 cup buttermilk, plus more as needed","1 / 3 cup buttermilk , plus more as needed","tap water","","0.45264694","335","False"
"4007","1 whole clove","1 whole clove","ground clove","","0.25700545","335","False"
"914","1 (3-inch) cinnamon stick","1 ( 3 - inch ) cinnamon stick","ground cinnamon","","0.2668488","335","False"
"8814","Cooked rice, for serving","Cooked rice , for serving","cooked white rice","white rice","0.09444609","25","False"
"7058","Granola","UNK","Cheerio","","0.0","335","False"
"7310","1/2 cup finely crushed tortilla chips (crushed in resealable plastic bag with mallet)","1 / 2 cup finely crushed tortilla chips ( crushed in resealable plastic bag with mallet )","flour tortilla","","0.29818708","335","False"
"4591","1 5-inch lemongrass stalk, tough outer layers removed, finely chopped (about 2 tablespoons)","1 5 - inch lemongrass stalk , tough outer layers removed , finely chopped ( about 2 tablespoons )","fresh green asparagus","","0.3638915","335","False"
"3531","1 lime","1 lime","lime","lime juice","0.061617807","71","False"
"4687","4 taco shells or small tortillas, (corn or flour)","4 taco shells or small tortillas , ( corn or flour )","fajita seasoning","","0.4268237","335","False"
"4389","2 tablespoons coconut aminos","2 tablespoons coconut aminos","tamari","","0.23696403","335","False"
"370","3 kaffir lime leaves or 1 lemongrass (, white part only, smashed to burst open (Note 5))","3 kaffir lime leaves or 1 lemongrass ( , white part only , smashed to burst open ( Note 5 ) )","lime","","0.34642962","335","False"
"861","22.5 ounces bread flour, plus more for dusting (630g; about 4 1/2 cups)","22 . 5 ounces bread flour , plus more for dusting ( 630 g about 4 1 / 2 cups )","all-purpose white flour","","0.26686686","335","False"
"3280","1-3 tablespoons tequila (I used 1)","1 - 3 tablespoons tequila ( I used 1 )","Arborio rice","","0.39299402","335","False"
"7018","2 tablespoons fermented black beans ((rinsed))","2 tablespoons fermented black beans ( ( rinsed ) )","black bean","","0.2067303","335","False"
"3679","Carrot ginger dressing*","Carrot ginger dressing","French dressing","","0.34147573","335","False"
"724","4 tablespoons sherry vinegar or cider vinegar","4 tablespoons sherry vinegar or cider vinegar","red wine vinegar","","0.30187446","335","False"
"4735","½ cup cooked quinoa, cold or room temperature","1 / 2 cup cooked quinoa , cold or room temperature","quinoa","","0.2813185","335","False"
"6320","3 tablespoons plus 2 teaspoons kosher salt","3 tablespoons plus 2 teaspoons kosher salt","kosher salt","table salt","0.14780772","208","False"
"7183","1/4 cup of buttermilk (extra if desired)","1 / 4 cup of buttermilk ( extra if desired )","whole milk plain yogurt","","0.46069676","335","False"
"5022","1 teaspoon white truffle oil","1 teaspoon white truffle oil","vegetable oil","","0.2926753","335","False"
"6940","1 teaspoon Red Chile Paste (or A Few Dashes Red Chile Oil)","1 teaspoon Red Chile Paste ( or A Few Dashes Red Chile Oil )","fresh red chili pepper","","0.385363","335","False"
"1292","1/8 teaspoon almond extract","1 / 8 teaspoon almond extract","vanilla extract","","0.28458446","335","False"
"868","½ cup Jasmine Rice","1 / 2 cup UNK Rice","white rice","","0.14656499","335","False"
"6914","Blackened seasoning to taste","UNK seasoning to taste","Italian seasoning","","0.37807864","335","False"
"6818","1/8 teaspoon pumpkin pie spice","1 / 8 teaspoon pumpkin pie spice","ground allspice","","0.28151122","335","False"
"3255","3 teaspoons Carlini Ghee Clarified Butter","3 teaspoons UNK UNK Clarified Butter","unsalted butter","","0.36852464","335","False"
"926","Cooked basmati rice or flatbread, for serving (optional)","Cooked basmati rice or flatbread , for serving ( optional )","cooked white rice","","0.17678481","335","False"
"5028","1 tablespoon fresh tarragon","1 tablespoon fresh tarragon","lime rind","","0.30332017","335","False"
"6889","1-2 packs katsuobushi (dried bonito flakes) ((3-6 g, as much as you like))","1 - 2 packs katsuobushi ( dried bonito flakes ) ( ( 3 - 6 g , as much as you like ) )","dried basil leaf","","0.37076923","335","False"
"6394","Pinch of fine sea salt","Pinch of fine sea salt","table salt","kosher salt","0.19994271","113","False"
"6477","3 cups cooked quinoa and/or brown rice (see notes)","3 cups cooked quinoa and / or brown rice ( see notes )","quinoa","","0.35377967","335","False"
"5034","borage flowers or pea flowers for garnishing ( optional but pretty)","borage flowers or pea flowers for garnishing ( optional but pretty )","pepperoncini","","0.49141365","335","False"
"791","2 teaspoons extra-virgin olive oil","2 teaspoons extra - virgin olive oil","extra-virgin olive oil","olive oil","0.037778627","223","False"
"4992","1 Turkish cucumber","1 Turkish cucumber","slicing cucumber","","0.19806331","335","False"
"3262","1/4 cup tequila","1 / 4 cup tequila","bourbon","","0.347015","335","False"
"3214","1 smoked ham hock, about 11 ounces (assuming 4 ounces meat removing bone and skin)","1 smoked ham hock , about 11 ounces ( assuming 4 ounces meat removing bone and skin )","smoked salmon","","0.28720772","335","False"
"456","BBQ Chickpea ""Nuts""","UNK UNK UNK","tilapia","","0.44550496","335","False"
"2127","1 cup frozen chopped onions (from a 12-oz bag) such as Ore Ida brand","1 cup frozen chopped onions ( from a 12 - oz bag ) such as UNK Ida brand","yellow onion","","0.45838195","335","False"
"1834","3 Tbsp vanilla protein powder","3 Tbsp vanilla protein powder","cocoa powder","","0.3656729","335","False"
"4962","1/3 cup gochujang Korean paste, Mother in Law's preferred brand","1 / 3 cup gochujang Korean paste , Mother in UNK s preferred brand","chili garlic sauce","","0.37515202","335","False"
"3511","3 tablespoons mirin","3 tablespoons mirin","white wine","","0.32183182","335","False"
"6466","1 batch Carrot Ginger Dressing (see below)","1 batch Carrot Ginger Dressing ( see below )","shredded parmesan cheese","","0.46077108","335","False"
"418","2 (8-oz.) pkg. precooked quinoa","2 ( 8 - oz . ) pkg . precooked quinoa","cooked brown rice","","0.35653633","335","False"
"525","12 oz 93% lean ground turkey","12 oz 93 % lean ground turkey","93% lean ground turkey","ground turkey","0.1005477","16","False"
"4326","1 teaspoon finely chopped fresh sage","1 teaspoon finely chopped fresh sage","ground dried sage","","0.33957848","335","False"
"258","1 Persian cucumber, sliced","1 Persian cucumber , sliced","english cucumber","","0.19201656","335","False"
"4443","2 king oyster mushrooms (eringi)","2 king oyster mushrooms ( eringi )","oyster sauce","","0.4410401","335","False"
"5402","4 ounces sliced sopressata, (chopped)","4 ounces sliced sopressata , ( chopped )","salami","","0.39524305","335","False"
