"id","raw","encoded","pred","label","dist","training_count","not_exact"
"7644","4 tsp lime juice","4 tsp lime juice","lime juice","lime juice","0.061982915","71","False"
"4044","1 garlic clove, minced","1 garlic clove , minced","garlic","garlic","0.10350923","331","False"
"7635","¼ cup cilantro (minced )","1 / 4 cup cilantro ( minced )","cilantro","cilantro","0.1328684","117","False"
"2373","2 boneless, skinless thin-sliced chicken breasts","2 boneless , skinless thin - sliced chicken breasts","skinless chicken breast","skinless chicken breast","0.09679995","53","False"
"1688","2 tsp dried thyme leaves ((or 3 tsp fresh))","2 tsp dried thyme leaves ( ( or 3 tsp fresh ) )","dried thyme leaf","dried thyme leaf","0.108171806","11","False"
"1576","1-3 teaspoons pure maple syrup, to taste","1 - 3 teaspoons pure maple syrup , to taste","maple syrup","maple syrup","0.17406496","17","False"
"2559","1 avocado, pitted and chopped","1 avocado , pitted and chopped","hass avocado","hass avocado","0.23245339","64","False"
"6377","Italian parsley for garnish","Italian parsley for garnish","fresh parsley","fresh parsley","0.17074993","85","True"
"2887","1 tablespoon light soy sauce","1 tablespoon light soy sauce","light soy sauce","light soy sauce","0.037403326","13","False"
"8323","8 ounces spaghetti, linguine, or cappellini (regular or whole wheat)","8 ounces spaghetti , linguine , or cappellini ( regular or whole wheat )","spaghetti","spaghetti","0.16190001","5","False"
"4868","Parsley, for garnish","Parsley , for garnish","fresh parsley","fresh parsley","0.15088752","85","False"
"8037","1/2 cup corn kernels (canned or freshly cooked)","1 / 2 cup corn kernels ( canned or freshly cooked )","canned corn","canned corn","0.2789839","5","False"
"2007","1/2 tsp. sea salt","1 / 2 tsp . sea salt","table salt","table salt","0.14356744","208","True"
"1853","4 cups (1 litre) water","4 cups ( 1 UNK ) water","tap water","tap water","0.12945443","92","False"
"4577","Boiled rice","Boiled rice","cooked white rice","cooked white rice","0.100691915","17","False"
"3118","8 ounces rice noodles, not too thin","8 ounces rice noodles , not too thin","rice noodle","rice noodle","0.17749333","4","False"
"5258","1/2 cup sour cream","1 / 2 cup sour cream","sour cream","sour cream","0.044935048","23","False"
"1319","1/4 tsp crushed red pepper","1 / 4 tsp crushed red pepper","crushed red pepper flake","crushed red pepper flake","0.14194866","57","False"
"8290","1/4 cup butter","1 / 4 cup butter","unsalted butter","unsalted butter","0.10592269","93","False"
"8764","2 tbsp apple cider vinegar","2 tbsp apple cider vinegar","apple cider vinegar","apple cider vinegar","0.043923557","23","False"
"7280","3 teaspoons garlic powder","3 teaspoons garlic powder","garlic powder","garlic powder","0.09475589","53","False"
"8824","1 teaspoon cinnamon","1 teaspoon cinnamon","ground cinnamon","ground cinnamon","0.1611988","19","False"
"191","2 tablespoons canola oil","2 tablespoons canola oil","canola oil","canola oil","0.046528213","31","False"
"3838","1 oz low fat cream cheese","1 oz low fat cream cheese","cream cheese","cream cheese","0.13533056","5","True"
"7884","3/4 cup mayonnaise","3 / 4 cup mayonnaise","regular mayonnaise","regular mayonnaise","0.14528826","33","False"
"5367","1/2 cup mandarin oranges","1 / 2 cup mandarin oranges","orange","orange","0.09835891","9","True"
"4296","1 and 1/2 teaspoons Sriracha","1 and 1 / 2 teaspoons Sriracha","sriracha","sriracha","0.14960337","28","False"
"6512","1 tablespoon extra virgin olive oil","1 tablespoon extra virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.04384028","50","False"
"6286","3 tbsp. lemon juice","3 tbsp . lemon juice","lemon juice","lemon juice","0.13271958","66","False"
"6632","1 teaspoon cornstarch","1 teaspoon cornstarch","cornstarch","cornstarch","0.07430169","46","False"
"4282","1 tablespoon light soy","1 tablespoon light soy","light soy sauce","light soy sauce","0.14866593","13","False"
"1583","1/2 cup chopped spinach leaves","1 / 2 cup chopped spinach leaves","fresh spinach","fresh spinach","0.13162039","50","False"
"3273","3 avocados (mashed)","3 avocados ( mashed )","hass avocado","hass avocado","0.21754178","64","False"
"1788","2 tbsp flour","2 tbsp flour","all-purpose white flour","all-purpose white flour","0.09091654","36","False"
"5346","1 1/2 teaspoons paprika","1 1 / 2 teaspoons paprika","ground paprika","ground paprika","0.16219388","25","False"
"1714","1 teaspoon fresh thyme leaves","1 teaspoon fresh thyme leaves","fresh thyme","fresh thyme","0.08531149","32","False"
"6570","1/4 cup canola or vegetable oil","1 / 4 cup canola or vegetable oil","canola oil","canola oil","0.0726853","31","False"
"5248","8 ounces fresh strawberries, hulled and halved","8 ounces fresh strawberries , hulled and halved","strawberry","strawberry","0.16484639","7","False"
"8778","2 teaspoons toasted sesame oil","2 teaspoons toasted sesame oil","sesame oil","sesame oil","0.16742593","68","False"
"2000","1/4 cup crumbled goat cheese","1 / 4 cup crumbled goat cheese","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.11988725","12","False"
"6569","1 1/2 pounds button mushrooms, trimmed","1 1 / 2 pounds button mushrooms , trimmed","white mushroom","white mushroom","0.20051804","24","True"
"1857","1 tbsp finely chopped parsley ((optional))","1 tbsp finely chopped parsley ( ( optional ) )","fresh parsley","fresh parsley","0.17555493","85","False"
"7028","1 cup water","1 cup water","tap water","tap water","0.117965035","92","False"
"8194","2 teaspoons salt","2 teaspoons salt","table salt","table salt","0.13190632","208","False"
"5533","1 egg, beaten","1 egg , beaten","egg","egg","0.077687055","93","False"
"2545","handful of sprouts","handful of sprouts","alfalfa","alfalfa","0.16771004","2","False"
"8774","3 slices sugar-free uncured bacon, (cooked and crumbled)","3 slices sugar - free uncured bacon , ( cooked and crumbled )","bacon","bacon","0.258811","23","True"
"413","1 tablespoon unsalted tomato paste","1 tablespoon unsalted tomato paste","tomato paste","tomato paste","0.13656817","26","False"
"6530","2 pounds skinless, boneless chicken thighs, cut into 1/2-inch strips","2 pounds skinless , boneless chicken thighs , cut into 1 / 2 - inch strips","boneless, skinless chicken thigh","boneless, skinless chicken thigh","0.14064991","19","False"
"6876","1 tsp cumin","1 tsp cumin","ground cumin","ground cumin","0.12845378","72","False"
"6740","1 tablespoon potato starch or flour","1 tablespoon potato starch or flour","cornstarch","cornstarch","0.12408292","46","True"
"5302","1/4 cup water","1 / 4 cup water","tap water","tap water","0.10763702","92","False"
"2568","1 sprig of flat parsley","1 sprig of flat parsley","fresh parsley","fresh parsley","0.058794662","85","False"
"8932","½ teaspoon pepper","1 / 2 teaspoon pepper","ground black pepper","ground black pepper","0.14443636","200","False"
"4501","1 tablespoon honey","1 tablespoon honey","honey","honey","0.07908051","60","False"
"6182","2 tablespoons all-purpose flour","2 tablespoons all - purpose flour","all-purpose white flour","all-purpose white flour","0.07948564","36","False"
"8521","1 tablespoon worcestershire sauce","1 tablespoon worcestershire sauce","worcestershire sauce","worcestershire sauce","0.042716473","24","False"
"3132","1/2 teaspoon ground cumin","1 / 2 teaspoon ground cumin","ground cumin","ground cumin","0.034738787","72","False"
"1411","12 cloves of garlic, peeled","12 cloves of garlic , peeled","garlic","garlic","0.107671276","331","False"
"3205","A few drops hot pepper sauce","A few drops hot pepper sauce","hot sauce","hot sauce","0.23139459","18","False"
"1140","2 1/2 tablespoons peanut oil ((or vegetable oil))","2 1 / 2 tablespoons peanut oil ( ( or vegetable oil ) )","peanut oil","peanut oil","0.07473974","11","False"
"6215","2 teaspoons olive oil","2 teaspoons olive oil","olive oil","olive oil","0.06644557","223","False"
"602","1 chipotle chili in adobo sauce, chopped (*add more for extra smokyness and heat)","1 chipotle chili in adobo sauce , chopped ( add more for extra UNK and heat )","chipotle pepper in adobo sauce","chipotle pepper in adobo sauce","0.14225465","7","False"
"2049","1 tsp ground allspice","1 tsp ground allspice","ground allspice","ground allspice","0.039455093","4","False"
"5387","1 teaspoon ground cardamom","1 teaspoon ground cardamom","ground cardamom","ground cardamom","0.048063666","5","False"
"7392","Queso fresco, for sprinkling","Queso fresco , for sprinkling","queso fresco","queso fresco","0.13036156","4","False"
"245","1 Tbsp soy sauce","1 Tbsp soy sauce","soy sauce","soy sauce","0.05757457","51","False"
"6040","1 ear Of Corn","1 ear UNK Corn","fresh corn","fresh corn","0.2349966","16","False"
"688","1/4 cup peanut butter","1 / 4 cup peanut butter","peanut butter","peanut butter","0.059490267","22","False"
"8177","1 lb 93% lean ground turkey","1 lb UNK % lean ground turkey","93% lean ground turkey","93% lean ground turkey","0.12770385","4","False"
"13"," Pepper","Pepper","ground black pepper","ground black pepper","0.20966595","200","False"
"3087","1 tablespoon olive oil","1 tablespoon olive oil","olive oil","olive oil","0.052150648","223","False"
"7653","2 tbsp butter (unsalted)","2 tbsp butter ( unsalted )","unsalted butter","unsalted butter","0.10205722","93","False"
"2837","1 lb. ground beef","1 lb . ground beef","ground beef","ground beef","0.056820724","11","False"
"2494","2 tablespoons extra-virgin olive oil","2 tablespoons extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.023233408","50","False"
"3937","2 cans tuna (5 to 6 ounce cans)","2 cans tuna ( 5 to 6 ounce cans )","water-packed light tuna","water-packed light tuna","0.18270889","6","True"
"6164","2 tablespoons olive oil or butter","2 tablespoons olive oil or butter","olive oil","olive oil","0.08353242","223","False"
"4771","1 small/medium sweet potato (peeled and diced)","1 small / medium sweet potato ( peeled and diced )","sweet potato","sweet potato","0.11257865","22","False"
"6751","2 medium acorn squash, halved down the middle, seeds removed","2 medium acorn squash , halved down the middle , seeds removed","acorn squash","acorn squash","0.11352873","2","False"
"7035","paprika for sprinkling","paprika for sprinkling","ground paprika","ground paprika","0.22964062","25","False"
"3751","2 tablespoons low-fat milk","2 tablespoons low - fat milk","1% milk","1% milk","0.19624344","8","True"
"108","1/2 tsp pink Himalayan sea salt","1 / 2 tsp pink Himalayan sea salt","kosher salt","kosher salt","0.23613945","113","True"
"7440","½ cup torn basil, plus a few whole leaves","1 / 2 cup torn basil , plus a few whole leaves","fresh basil","fresh basil","0.14452076","39","False"
"8616","Freshly ground black pepper, to taste","Freshly ground black pepper , to taste","ground black pepper","ground black pepper","0.058718555","200","False"
"7814","2 teaspoons canola oil, divided","2 teaspoons canola oil , divided","canola oil","canola oil","0.083616376","31","False"
"814","2 tablespoons (10g) panko bread crumbs (optional; see note)","2 tablespoons ( 10 g ) panko bread crumbs ( optional see note )","panko bread crumb","panko bread crumb","0.07883449","23","False"
"7286","1/3 cup chopped onion","1 / 3 cup chopped onion","yellow onion","yellow onion","0.10272887","164","False"
"4822","1/4 teaspoon black pepper","1 / 4 teaspoon black pepper","ground black pepper","ground black pepper","0.14135101","200","False"
"252","2 tablespoons fish sauce","2 tablespoons fish sauce","fish sauce","fish sauce","0.04773628","23","False"
"4498","1/3 cup chicken or vegetable broth","1 / 3 cup chicken or vegetable broth","chicken broth","chicken broth","0.10851153","56","False"
"2262","1 tablespoon sugar","1 tablespoon sugar","white sugar","white sugar","0.11138938","51","False"
"2313","1 Tbsp apple cider vinegar","1 Tbsp apple cider vinegar","apple cider vinegar","apple cider vinegar","0.03619306","23","False"
"8705","1/2 tsp ground cinnamon","1 / 2 tsp ground cinnamon","ground cinnamon","ground cinnamon","0.029025255","19","False"
"707","1 to 3 jalapeño or serrano peppers (to taste), seeded if desired and minced","1 to 3 jalapeño or serrano peppers ( to taste ) , seeded if desired and minced","fresh serrano pepper","fresh serrano pepper","0.19968241","10","False"
"449","½ fl. oz. Soy Sauce - Gluten-Free","1 / 2 fl . oz . Soy Sauce - UNK - Free","soy sauce","soy sauce","0.22854412","51","False"
"1953","1 lb cauliflower florets","1 lb cauliflower florets","white cauliflower","white cauliflower","0.12551077","21","True"
"3458","1 thumb Ginger","1 thumb Ginger","fresh ginger","fresh ginger","0.15197071","124","False"
"3960","2 tablespoon olive oil","2 tablespoon olive oil","olive oil","olive oil","0.050694786","223","False"
"3191","2 tablespoons unseasoned rice vinegar","2 tablespoons unseasoned rice vinegar","rice vinegar","rice vinegar","0.08084994","44","False"
"1808","3 tablespoons oil","3 tablespoons oil","vegetable oil","vegetable oil","0.14317691","80","False"
"8522","3/4 teaspoon salt","3 / 4 teaspoon salt","table salt","table salt","0.14858651","208","False"
"4705","chopped cilantro, for serving","chopped cilantro , for serving","cilantro","cilantro","0.09114356","117","False"
"3030","1 pound medium shrimp, peeled and deveined","1 pound medium shrimp , peeled and deveined","shrimp","shrimp","0.17914726","38","False"
"8982","1/4 teaspoon salt","1 / 4 teaspoon salt","table salt","table salt","0.11352731","208","False"
"7204","Chopped fresh chives or parsley leaves, for garnish","Chopped fresh chives or parsley leaves , for garnish","fresh chive","fresh chive","0.12102139","19","False"
"1651","1/2 cup soaked cashews","1 / 2 cup soaked cashews","raw cashew","raw cashew","0.20822005","3","False"
"6670","2 medium apples (thinly sliced (I used Gala))","2 medium apples ( thinly sliced ( I used Gala ) )","apple","apple","0.18295228","20","False"
"5344","Cheese as desired, such as pepper jack, cheddar, muenster, or Swiss (optional)","Cheese as desired , such as pepper jack , cheddar , muenster , or Swiss ( optional )","shredded yellow cheddar cheese","shredded yellow cheddar cheese","0.25340992","26","True"
"1182","1/2 teaspoon sugar","1 / 2 teaspoon sugar","white sugar","white sugar","0.1318773","51","False"
"867","2 Skin-On Salmon Fillets","2 Skin - UNK Salmon UNK","farmed atlantic salmon","farmed atlantic salmon","0.21502708","19","False"
"4275","1/3 cup chicken stock ((or water))","1 / 3 cup chicken stock ( ( or water ) )","chicken broth","chicken broth","0.14370507","56","False"
"2782","1/2 teaspoon fish sauce","1 / 2 teaspoon fish sauce","fish sauce","fish sauce","0.05513683","23","False"
"905","1/2 cup sesame seeds","1 / 2 cup sesame seeds","hulled white sesame seed","hulled white sesame seed","0.14497316","26","False"
"3419","1 tablespoon cider vinegar","1 tablespoon cider vinegar","apple cider vinegar","apple cider vinegar","0.10065988","23","False"
"6953","4 slices cooked bacon","4 slices cooked bacon","bacon","bacon","0.15004954","23","False"
"3889","1/4 tsp salt","1 / 4 tsp salt","table salt","table salt","0.12186373","208","False"
"4374","1 tablespoon lime juice","1 tablespoon lime juice","lime juice","lime juice","0.04772278","71","False"
"3229","1 cup shredded zucchini","1 cup shredded zucchini","zucchini","zucchini","0.17006302","26","False"
"639","1/2 cup cayenne pepper sauce, I used Frank's","1 / 2 cup cayenne pepper sauce , I used Frank s","hot sauce","hot sauce","0.3093491","18","False"
"5124","1 cup cherry tomato, sliced","1 cup cherry tomato , sliced","cherry tomato","cherry tomato","0.05321668","27","False"
"4857","1 clove garlic, minced","1 clove garlic , minced","garlic","garlic","0.0812026","331","False"
"2684","500g / 1 lb zucchinis ((2 large), peeled and cut into 1.25cm / 1/2"" slices)","500 g / 1 lb zucchinis ( ( 2 large ) , peeled and cut into 1 . UNK / 1 / 2 slices )","zucchini","zucchini","0.28250694","26","False"
"6267","2½ teaspoons chili powder","2 1 / 2 teaspoons chili powder","chili powder","chili powder","0.1097174","39","False"
"217","6 large eggs, lightly beaten","6 large eggs , lightly beaten","egg","egg","0.15500376","93","False"
"880","2 large onions, peeled and sliced","2 large onions , peeled and sliced","yellow onion","yellow onion","0.17074755","164","False"
"4125","1 onion, sliced","1 onion , sliced","yellow onion","yellow onion","0.08711691","164","False"
"2071","1 cup blackberries","1 cup blackberries","blackberry","blackberry","0.109255165","2","False"
"8602","1 clove garlic, finely chopped","1 clove garlic , finely chopped","garlic","garlic","0.09467827","331","False"
"3977","3 eggs","3 eggs","egg","egg","0.13873075","93","False"
"2118","1 head Boston lettuce","1 head Boston lettuce","butter lettuce","butter lettuce","0.14390925","9","False"
"2658","1/4 yellow pepper (cut in strips)","1 / 4 yellow pepper ( cut in strips )","yellow bell pepper","yellow bell pepper","0.13478407","7","False"
"3501","1 tablespoon oil","1 tablespoon oil","vegetable oil","vegetable oil","0.09599905","80","False"
"1579","¼ cup toasted, unsweetened, flaked coconut","1 / 4 cup toasted , unsweetened , flaked coconut","shredded coconut","shredded coconut","0.36090073","3","False"
"8916","1 teaspoon chili garlic sauce","1 teaspoon chili garlic sauce","chili garlic sauce","chili garlic sauce","0.11429874","16","False"
"6898","1/4 teaspoon freshly ground black pepper","1 / 4 teaspoon freshly ground black pepper","ground black pepper","ground black pepper","0.04201615","200","False"
"5529","1-2 tablespoons grass-fed butter","1 - 2 tablespoons grass - fed butter","unsalted butter","unsalted butter","0.12142907","93","False"
"744","1 medium onion, minced fine","1 medium onion , minced fine","yellow onion","yellow onion","0.11906067","164","False"
"6079","1/2 cup crumbled cotija cheese","1 / 2 cup crumbled cotija cheese","crumbled feta cheese","crumbled feta cheese","0.11756525","17","True"
"7342","1 pound ground beef","1 pound ground beef","ground beef","ground beef","0.058974624","11","False"
"6181","2 tablespoons unsalted butter","2 tablespoons unsalted butter","unsalted butter","unsalted butter","0.042461004","93","False"
"8920","1 lemon, (optional)","1 lemon , ( optional )","lemon","lemon","0.13112497","28","False"
"7642","1/3 cup coconut aminos ((or sub slightly lesser amount of tamari to taste as it can be more pungent in flavor))","1 / 3 cup coconut UNK ( ( or sub slightly UNK amount of tamari to taste as it can be more pungent in flavor ) )","tamari","tamari","0.2778796","9","True"
"5506","2 tablespoons sun-dried tomatoes (chopped)","2 tablespoons sun - dried tomatoes ( chopped )","sun-dried tomato","sun-dried tomato","0.055552848","3","False"
"7163","2 teaspoons cornstarch","2 teaspoons cornstarch","cornstarch","cornstarch","0.10288935","46","False"
"7315","1/2 teaspoon ground black pepper","1 / 2 teaspoon ground black pepper","ground black pepper","ground black pepper","0.028589219","200","False"
"7585","1 cup 100% orange juice","1 cup 100 % orange juice","orange juice","orange juice","0.2510947","13","False"
"3698","1/2 lb. frozen corn","1 / 2 lb . frozen corn","frozen corn","frozen corn","0.063853376","13","False"
"7254","6 8-inch low carb flour tortillas (I used Ole Xtreme Wellness)","6 8 - inch low UNK flour tortillas ( I used UNK UNK UNK )","flour tortilla","flour tortilla","0.25076443","13","True"
"3217","¼ cup olive oil","1 / 4 cup olive oil","olive oil","olive oil","0.09183326","223","False"
"4251","1/2 teaspoon ground cumin","1 / 2 teaspoon ground cumin","ground cumin","ground cumin","0.034738787","72","False"
"107","1/4 tsp black pepper","1 / 4 tsp black pepper","ground black pepper","ground black pepper","0.14818293","200","False"
"665","1/2 cup mixed frozen berries","1 / 2 cup mixed frozen berries","frozen mixed berry","frozen mixed berry","0.2525025","2","False"
"4961","1 tablespoon Worcestershire sauce, Lea and Perrins preferred brand","1 tablespoon Worcestershire sauce , Lea and Perrins preferred brand","worcestershire sauce","worcestershire sauce","0.14737803","24","False"
"802","2 teaspoons dark sesame oil","2 teaspoons dark sesame oil","sesame oil","sesame oil","0.15799025","68","False"
"5452","1 carton (32 oz) Progresso™ unsalted chicken broth","1 carton ( 32 oz ) UNK unsalted chicken broth","low-sodium chicken broth","low-sodium chicken broth","0.18768337","26","True"
"4058","1 tsp+ chilli fakes / red pepper flakes","1 tsp UNK UNK / red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.2642876","57","False"
"7346","2 tablespoons parsley (chopped)","2 tablespoons parsley ( chopped )","fresh parsley","fresh parsley","0.18722725","85","False"
"2910","1 apple ((I used Fuji apple))","1 apple ( ( I used Fuji apple ) )","apple","apple","0.11075196","20","False"
"7538","1 teaspoon Dijon mustard","1 teaspoon Dijon mustard","dijon mustard","dijon mustard","0.12752013","29","False"
"7536","1/4 cup dry white wine","1 / 4 cup dry white wine","white wine","white wine","0.09447346","19","True"
"6503","(optional: 1-2 teaspoons sriracha, added to taste)","( optional 1 - 2 teaspoons sriracha , added to taste )","sriracha","sriracha","0.16527134","28","False"
"2865","12 tablespoons extra-virgin olive oil","12 tablespoons extra - virgin olive oil","extra-virgin olive oil","extra-virgin olive oil","0.025819693","50","False"
"2206","2 eggs, (lightly beaten)","2 eggs , ( lightly beaten )","egg","egg","0.16849771","93","False"
"922","½ cup boiling water","1 / 2 cup boiling water","tap water","tap water","0.18082151","92","False"
"1256","1 onion (, diced)","1 onion ( , diced )","yellow onion","yellow onion","0.0960512","164","False"
"2181","crumbled queso fresco cheese for crumbling","crumbled queso fresco cheese for crumbling","queso fresco","queso fresco","0.121506274","4","False"
"8783","1 teaspoon grated peeled fresh ginger","1 teaspoon grated peeled fresh ginger","fresh ginger","fresh ginger","0.06281905","124","False"
"6875","2 cups frozen corn","2 cups frozen corn","frozen corn","frozen corn","0.04079002","13","False"
"2442","1 teaspoon lemon zest","1 teaspoon lemon zest","lemon zest","lemon zest","0.07769145","13","False"
"6445","2 teaspoons dried thyme","2 teaspoons dried thyme","dried thyme leaf","dried thyme leaf","0.12525573","11","False"
"7896","1 cup fresh basil leaves","1 cup fresh basil leaves","fresh basil","fresh basil","0.086870946","39","False"
"7946","1 tbsp Chinese rice wine","1 tbsp Chinese rice wine","Shaoxing wine","Shaoxing wine","0.1520786","10","False"
"3142","1 tablespoon coriander seeds","1 tablespoon coriander seeds","whole coriander seed","whole coriander seed","0.10640417","5","False"
"1911","2 pork tenderloins, about 2 1/2 pounds total","2 pork tenderloins , about 2 1 / 2 pounds total","pork tenderloin","pork tenderloin","0.1605523","19","False"
"1076","1/2 teaspoon salt","1 / 2 teaspoon salt","table salt","table salt","0.11679641","208","False"
"2579","1 cup Unsweetened almond milk","1 cup Unsweetened almond milk","almond milk","almond milk","0.090104975","14","False"
"6862","1 pound medium shrimp, peeled and deveined","1 pound medium shrimp , peeled and deveined","shrimp","shrimp","0.17914726","38","True"
"947","Freshly ground black pepper","Freshly ground black pepper","ground black pepper","ground black pepper","0.023049649","200","False"
"6929","1 cup chopped green onions","1 cup chopped green onions","green onion","green onion","0.121367976","109","False"
"3082","6 cloves garlic, minced","6 cloves garlic , minced","garlic","garlic","0.10396559","331","False"
"1113","1 pound ground beef (at least 25% fat)","1 pound ground beef ( at least 25 % fat )","75% lean ground beef","75% lean ground beef","0.22467501","1","False"
"5498","1/4 cup plain greek yogurt","1 / 4 cup plain UNK yogurt","low-fat plain greek yogurt","low-fat plain greek yogurt","0.13016033","18","True"
"6700","Diamond Crystal kosher salt","Diamond Crystal kosher salt","kosher salt","kosher salt","0.21084803","113","False"
"2216","3 tablespoons chopped fresh cilantro","3 tablespoons chopped fresh cilantro","cilantro","cilantro","0.14984141","117","False"
"3617","3 cups (700ml) homemade or store-bought low-sodium chicken stock","3 cups ( UNK ) homemade or store - bought low - sodium chicken stock","low-sodium chicken broth","low-sodium chicken broth","0.105479196","26","False"
"1258","2 medium potatoes (, peeled and diced)","2 medium potatoes ( , peeled and diced )","russet potato","russet potato","0.19091712","21","False"
"6863","1 clove garlic, chopped","1 clove garlic , chopped","garlic","garlic","0.07484403","331","False"
"1603","2 teaspoon sesame oil","2 teaspoon sesame oil","sesame oil","sesame oil","0.044434022","68","False"
"1826","4 slices cooked bacon","4 slices cooked bacon","bacon","bacon","0.15004954","23","False"
"2779","1 teaspoon fresh ginger, minced","1 teaspoon fresh ginger , minced","fresh ginger","fresh ginger","0.050176624","124","False"
"6185","1/4 teaspoon black pepper","1 / 4 teaspoon black pepper","ground black pepper","ground black pepper","0.14135101","200","False"
"6892","2 Tbsp sake","2 Tbsp sake","white wine","white wine","0.17196603","19","True"
"7672","1/8 teaspoon salt","1 / 8 teaspoon salt","table salt","table salt","0.11746478","208","False"
"1067","6 garlic cloves, peeled","6 garlic cloves , peeled","garlic","garlic","0.17948402","331","False"
"4363","1 lb butternut squash, peeled and diced","1 lb butternut squash , peeled and diced","butternut squash","butternut squash","0.10092756","7","False"
"7505","3/4 cup water (the stuff that you boiled the corn in is best)","3 / 4 cup water ( the stuff that you boiled the corn in is best )","tap water","tap water","0.18616667","92","False"
"3119","2 tablespoons peanut or safflower oil","2 tablespoons peanut or safflower oil","peanut oil","peanut oil","0.07865277","11","False"
"8655","1 tbsp cumin","1 tbsp cumin","ground cumin","ground cumin","0.15070796","72","False"
"5252","2 tablespoons light brown sugar","2 tablespoons light brown sugar","light brown sugar","light brown sugar","0.03750891","32","False"
"1183","3 tablespoons vegetable oil","3 tablespoons vegetable oil","vegetable oil","vegetable oil","0.08940615","80","False"
"1173","3/4 cup homemade or store-bought hummus (6 ounces; 170g)","3 / 4 cup homemade or store - bought hummus ( 6 ounces 170 g )","hummus","hummus","0.17303813","9","False"
"7191","1/4 tsp paprika","1 / 4 tsp paprika","ground paprika","ground paprika","0.13725582","25","False"
"6574","2 large leeks, chopped fine (about 1 1/2 cups)","2 large leeks , chopped fine ( about 1 1 / 2 cups )","leek","leek","0.16867074","11","False"
"3842","1 large crispy apple, chopped or grated","1 large crispy apple , chopped or grated","apple","apple","0.2450634","20","False"
"3766","2 Tbsp. Honey","2 Tbsp . Honey","honey","honey","0.18724605","60","False"
"6339","1/2 teaspoon curry","1 / 2 teaspoon curry","curry powder","curry powder","0.14380884","22","False"
"1550","2 stalks celery, sliced lengthwise and diced into small cubes","2 stalks celery , sliced lengthwise and diced into small cubes","celery","celery","0.14920518","44","False"
"1035","2 cup peas","2 cup peas","frozen pea","frozen pea","0.15124345","12","False"
"7922","2 1/2 tablespoons chopped fresh cilantro","2 1 / 2 tablespoons chopped fresh cilantro","cilantro","cilantro","0.18221307","117","False"
"8455","2/3 cup warm water ((160 ml))","2 / 3 cup warm water ( ( 160 ml ) )","tap water","tap water","0.14456582","92","False"
"6725","1 1/2 cups trimmed and sliced sugar snap peas","1 1 / 2 cups trimmed and sliced sugar snap peas","snap pea","snap pea","0.13372989","7","False"
"1481","1/2 teaspoon kosher salt","1 / 2 teaspoon kosher salt","kosher salt","kosher salt","0.04404951","113","False"
"8165","1 cup all purpose flour","1 cup all purpose flour","all-purpose white flour","all-purpose white flour","0.10533252","36","False"
"1547","3/4 cups halved grape or cherry tomatoes","3 / 4 cups halved grape or cherry tomatoes","cherry tomato","cherry tomato","0.08645892","27","True"
"6015","3/4 cup peas","3 / 4 cup peas","frozen pea","frozen pea","0.19331089","12","True"
"1512","1 white onion, peeled and diced","1 white onion , peeled and diced","white onion","white onion","0.11339775","18","False"
"8506","1/2 cup bread crumbs","1 / 2 cup bread crumbs","bread crumb","bread crumb","0.09365022","6","False"
"870","2 cloves Garlic","2 cloves Garlic","garlic","garlic","0.16985686","331","False"
"1019","1/4 pound thinly sliced deli turkey breast","1 / 4 pound thinly sliced deli turkey breast","turkey breast","turkey breast","0.13522607","9","False"
"5423","12 oz. dried or 1 lb. fresh fettuccine","12 oz . dried or 1 lb . fresh fettuccine","fettuccine","fettuccine","0.19772315","6","False"
"7690","2 large eggs","2 large eggs","egg","egg","0.13287036","93","False"
"570","¼ cup cornstarch, divided","1 / 4 cup cornstarch , divided","cornstarch","cornstarch","0.10209064","46","False"
"8519","1/4 cup panko breadcrumbs","1 / 4 cup panko breadcrumbs","panko bread crumb","panko bread crumb","0.12304862","23","False"
"5444","3 celery stalks, coarsely chopped","3 celery stalks , coarsely chopped","celery","celery","0.12337076","44","False"
"8836","1 clove garlic, minced","1 clove garlic , minced","garlic","garlic","0.0812026","331","False"
"121","2 large cloves garlic, 1 crushed or chopped, 1 halved","2 large cloves garlic , 1 crushed or chopped , 1 halved","garlic","garlic","0.13837469","331","False"
"5296","3 pound boneless beef chuck roast, cut into 1-inch cubes","3 pound boneless beef chuck roast , cut into 1 - inch cubes","chuck steak","chuck steak","0.20899862","7","False"
"2860","1/4 cup chopped green onions","1 / 4 cup chopped green onions","green onion","green onion","0.12757803","109","False"
"1663","1/4 - 1/2 avocado (sliced)","1 / 4 - 1 / 2 avocado ( sliced )","hass avocado","hass avocado","0.1560095","64","False"
"2108","1 Tbsp soy sauce","1 Tbsp soy sauce","soy sauce","soy sauce","0.05757457","51","False"
"7414","4 <p>eggs</p>","4 eggs","egg","egg","0.108957075","93","False"
"1162","1 cup half-and-half cream","1 cup half - and - half cream","half and half","half and half","0.33321","5","False"
"2831","1/4 tsp thyme","1 / 4 tsp thyme","fresh thyme","fresh thyme","0.14669338","32","False"
"4819","1 teaspoon ground cumin","1 teaspoon ground cumin","ground cumin","ground cumin","0.030994508","72","False"
